Transaction_ID,Date,Stock_Symbol,Sector,Transaction_Type,Quantity,Price_Per_Share,Gross_Value,Brokerage,STT,Net_Value,Broker,Exchange,Currency
TXN00216,13-03-2023,RELIANCE,Energy,SELL,19,2532.38,48115.22,14.43,48.12,48052.67,Groww,NSE,INR
TXN00217,21-01-2024,RELIANCE,Energy,BUY,68,2457.08,167081.44,50.12,167.08,167298.64,Angel One,NSE,INR
TXN00218,29-11-2023,SBIN,Banking,SELL,48,771.34,37024.32,11.11,37.02,36976.19,HDFC Sec,NSE,INR
TXN00219,11-06-2023,MARUTI,Auto,BUY,7,10943.59,76605.13,22.98,76.61,76704.72,HDFC Sec,NSE,INR
TXN00220,10-03-2024,RELIANCE,Energy,SELL,35,2946.13,103114.55,30.93,103.11,102980.51,Angel One,NSE,INR
TXN00221,08-06-2024,MARUTI,Auto,BUY,35,12282.67,429893.45,128.97,429.89,430452.31,Zerodha,NSE,INR
TXN00222,23-06-2024,ICICIBANK,Banking,SELL,37,1204.14,44553.18,13.37,44.55,44495.26,Upstox,NSE,INR
TXN00223,08-01-2023,RELIANCE,Energy,BUY,77,2565.24,197523.48,59.26,197.52,197780.26,Groww,NSE,INR
TXN00224,19-09-2023,WIPRO,IT,BUY,99,578.13,57234.87,17.17,57.23,57309.27,Upstox,NSE,INR
TXN00225,29-06-2023,ICICIBANK,Banking,SELL,64,1089.77,69745.28,20.92,69.75,69654.61,Groww,NSE,INR
TXN00226,15-03-2023,BAJFINANCE,Finance,SELL,30,7169.4,215082,64.52,215.08,214802.4,Angel One,NSE,INR
TXN00227,17-11-2023,RELIANCE,Energy,BUY,59,2746.42,162038.78,48.61,162.04,162249.43,HDFC Sec,NSE,INR
TXN00228,24-10-2023,BAJFINANCE,Finance,SELL,91,,660326.94,198.1,660.33,659468.51,Zerodha,NSE,INR
TXN00229,16-04-2024,BAJFINANCE,Finance,BUY,42,,255335.64,76.6,255.34,255667.58,Upstox,NSE,INR
TXN00230,22-03-2024,TCS,IT,BUY,14,3825.95,53563.3,16.07,53.56,53632.93,HDFC Sec,NSE,INR
TXN00231,14-12-2023,BAJFINANCE,Finance,SELL,51,7151.04,364703.04,109.41,364.7,364228.93,Groww,NSE,INR
TXN00232,27-06-2024,ICICIBANK,Banking,BUY,10,1332.99,13329.9,4,13.33,13347.23,HDFC Sec,NSE,INR
TXN00233,01-06-2023,HDFCBANK,Banking,SELL,45,1817.28,81777.6,24.53,81.78,81671.29,Groww,NSE,INR
TXN00234,06-06-2023,TCS,IT,BUY,26,3486.34,90644.84,27.19,90.64,90762.67,Zerodha,NSE,INR
TXN00235,20-04-2024,INFY,IT,SELL,81,1986.93,160941.33,48.28,160.94,160732.11,HDFC Sec,NSE,INR
TXN00236,20-11-2023,MARUTI,Auto,SELL,73,12308.39,898512.47,269.55,898.51,897344.41,Groww,NSE,INR
TXN00237,09-10-2023,SBIN,Banking,SELL,57,705.09,40190.13,12.06,40.19,40137.88,HDFC Sec,NSE,INR
TXN00238,17-04-2024,RELIANCE,Energy,SELL,10,2675.63,26756.3,8.03,26.76,26721.51,Angel One,NSE,INR
TXN00239,03-04-2023,RELIANCE,Energy,BUY,37,2427.79,89828.23,26.95,89.83,89945.01,HDFC Sec,NSE,INR
TXN00240,05-04-2024,MARUTI,Auto,BUY,60,12526.5,751590,225.48,751.59,752567.07,HDFC Sec,NSE,INR
TXN00241,05-03-2023,HDFCBANK,Banking,BUY,61,1533.26,93528.86,28.06,93.53,93650.45,Angel One,NSE,INR
TXN00242,31-05-2024,TCS,IT,BUY,44,4263.83,187608.52,56.28,187.61,187852.41,Groww,NSE,INR
TXN00243,20-06-2024,RELIANCE,Energy,SELL,57,2588.1,147521.7,44.26,147.52,147329.92,HDFC Sec,NSE,INR
TXN00244,01-02-2024,MARUTI,Auto,SELL,48,11220.3,538574.4,161.57,538.57,537874.26,Angel One,NSE,INR
TXN00245,09-03-2023,ICICIBANK,Banking,SELL,7,1296.01,9072.07,2.72,9.07,9060.28,Upstox,NSE,INR
TXN00246,16-09-2023,TCS,IT,SELL,50,3967.82,198391,59.52,198.39,198133.09,HDFC Sec,NSE,INR
TXN00247,25-12-2023,INFY,IT,BUY,75,1662.52,124689,37.41,124.69,124851.1,Upstox,NSE,INR
TXN00248,14-11-2023,BAJFINANCE,Finance,BUY,91,6309.67,574179.97,172.25,574.18,574926.4,HDFC Sec,NSE,INR
TXN00249,23-06-2024,BAJFINANCE,Finance,BUY,43,7405.64,318442.52,95.53,318.44,318856.49,Zerodha,NSE,INR
TXN00250,13-11-2023,BAJFINANCE,Finance,SELL,3,7118.08,21354.24,6.41,21.35,21326.48,Groww,NSE,INR
TXN00251,16-07-2023,HDFCBANK,Banking,SELL,99,1543.08,152764.92,45.83,152.76,152566.33,Groww,NSE,INR
TXN00252,03-06-2024,INFY,IT,BUY,38,1568.85,59616.3,17.88,59.62,59693.8,HDFC Sec,NSE,INR
TXN00253,21-01-2024,TATAMOTORS,Auto,BUY,44,818.26,36003.44,10.8,36,36050.24,Groww,NSE,INR
TXN00254,24-03-2024,INFY,IT,BUY,89,1582.44,140837.16,42.25,140.84,141020.25,Zerodha,NSE,INR
TXN00255,30-03-2024,BAJFINANCE,Finance,BUY,93,6810.96,633419.28,190.03,633.42,634242.73,HDFC Sec,NSE,INR
TXN00256,02-09-2023,WIPRO,IT,BUY,58,548.62,31819.96,9.55,31.82,31861.33,Upstox,NSE,INR
TXN00257,27-03-2024,SBIN,Banking,SELL,25,908.17,22704.25,6.81,22.7,22674.74,Angel One,NSE,INR
TXN00258,15-06-2023,WIPRO,IT,SELL,65,552.55,35915.75,10.77,35.92,35869.06,Groww,NSE,INR
TXN00259,07-05-2024,MARUTI,Auto,BUY,33,11143.99,367751.67,110.33,367.75,368229.75,Upstox,NSE,INR
TXN00260,19-10-2023,TATAMOTORS,Auto,BUY,92,1073.77,98786.84,29.64,98.79,98915.27,Zerodha,NSE,INR
TXN00261,23-03-2024,INFY,IT,BUY,66,1630.72,107627.52,32.29,107.63,107767.44,Zerodha,NSE,INR
TXN00262,29-02-2024,HDFCBANK,Banking,BUY,45,1773.92,79826.4,23.95,79.83,79930.18,Zerodha,NSE,INR
TXN00263,25-03-2023,BAJFINANCE,Finance,SELL,31,7104.28,220232.68,66.07,220.23,219946.38,Upstox,NSE,INR
TXN00264,30-05-2023,HDFCBANK,Banking,SELL,13,1390.7,18079.1,5.42,18.08,18055.6,Groww,NSE,INR
TXN00265,25-04-2024,RELIANCE,Energy,BUY,61,2620.98,159879.78,47.96,159.88,160087.62,Angel One,NSE,INR
TXN00266,20-09-2023,MARUTI,Auto,BUY,11,10644.69,117091.59,35.13,117.09,117243.81,Groww,NSE,INR
TXN00267,24-04-2023,INFY,IT,SELL,94,1775.62,166908.28,50.07,166.91,166691.3,Upstox,NSE,INR
TXN00268,05-03-2024,HDFCBANK,Banking,BUY,7,1523.36,10663.52,3.2,10.66,10677.38,HDFC Sec,NSE,INR
TXN00269,11-06-2024,SBIN,Banking,BUY,64,703.76,45040.64,13.51,45.04,45099.19,HDFC Sec,NSE,INR
TXN00270,02-01-2023,HDFCBANK,Banking,SELL,38,1726.21,65595.98,19.68,65.6,65510.7,HDFC Sec,NSE,INR
TXN00271,29-03-2023,ICICIBANK,Banking,BUY,54,1134.27,61250.58,18.38,61.25,61330.21,HDFC Sec,NSE,INR
TXN00272,04-02-2024,ICICIBANK,Banking,BUY,68,1070.47,72791.96,21.84,72.79,72886.59,Angel One,NSE,INR
TXN00273,17-01-2023,RELIANCE,Energy,SELL,48,2913.96,139870.08,41.96,139.87,139688.25,Upstox,NSE,INR
TXN00274,07-12-2023,TCS,IT,BUY,94,3718.42,349531.48,104.86,349.53,349985.87,Groww,NSE,INR
TXN00275,20-04-2024,RELIANCE,Energy,BUY,44,2675.93,117740.92,35.32,117.74,117893.98,Angel One,NSE,INR
TXN00276,07-02-2023,INFY,IT,SELL,9,1913.54,17221.86,5.17,17.22,17199.47,Upstox,NSE,INR
TXN00277,20-11-2023,HDFCBANK,Banking,BUY,26,1398.29,36355.54,10.91,36.36,36402.81,Upstox,NSE,INR
TXN00278,17-09-2023,TATAMOTORS,Auto,SELL,70,920.99,64469.3,19.34,64.47,64385.49,Zerodha,NSE,INR
TXN00279,06-12-2023,HDFCBANK,Banking,BUY,100,1516.05,151605,45.48,151.6,151802.08,Upstox,NSE,INR
TXN00280,26-03-2024,TCS,IT,SELL,56,4250.23,238012.88,71.4,238.01,237703.47,Angel One,NSE,INR
TXN00281,12-01-2024,ICICIBANK,Banking,SELL,64,1404.8,89907.2,26.97,89.91,89790.32,HDFC Sec,NSE,INR
TXN00282,22-03-2023,WIPRO,IT,SELL,94,556.08,52271.52,15.68,52.27,52203.57,Angel One,NSE,INR
TXN00283,25-11-2023,MARUTI,Auto,SELL,24,14356.62,344558.88,103.37,344.56,344110.95,Zerodha,NSE,INR
TXN00284,01-04-2024,TCS,IT,SELL,38,3698.67,140549.46,42.16,140.55,140366.75,HDFC Sec,NSE,INR
TXN00285,02-04-2024,BAJFINANCE,Finance,SELL,57,6389.95,364227.15,109.27,364.23,363753.65,Zerodha,NSE,INR
TXN00286,28-02-2023,ICICIBANK,Banking,SELL,56,1272.38,71253.28,21.38,71.25,71160.65,Zerodha,NSE,INR
TXN00287,01-02-2023,BAJFINANCE,Finance,BUY,96,6808.85,653649.6,196.09,653.65,654499.34,Groww,NSE,INR
TXN00288,10-05-2023,MARUTI,Auto,BUY,57,13167.83,750566.31,225.17,750.57,751542.05,Zerodha,NSE,INR
TXN00289,28-01-2024,HDFCBANK,Banking,SELL,47,1755.36,82501.92,24.75,82.5,82394.67,HDFC Sec,NSE,INR
TXN00290,15-01-2024,RELIANCE,Energy,SELL,87,2888.28,251280.36,75.38,251.28,250953.7,Upstox,NSE,INR
TXN00291,26-06-2024,SBIN,Banking,BUY,74,873.93,64670.82,19.4,64.67,64754.89,Upstox,NSE,INR
TXN00292,27-04-2023,BAJFINANCE,Finance,BUY,36,6704.64,241367.04,72.41,241.37,241680.82,Zerodha,NSE,INR
TXN00293,26-09-2023,INFY,IT,BUY,50,1749.5,87475,26.24,87.48,87588.72,Upstox,NSE,INR
TXN00294,17-05-2024,SBIN,Banking,SELL,79,740.64,58510.56,17.55,58.51,58434.5,Groww,NSE,INR
TXN00295,26-06-2023,TCS,IT,SELL,10,3473.8,34738,10.42,34.74,34692.84,Angel One,NSE,INR
TXN00296,08-03-2023,TCS,IT,SELL,41,4263.3,174795.3,52.44,174.8,174568.06,HDFC Sec,NSE,INR
TXN00297,28-06-2023,TATAMOTORS,Auto,BUY,39,,34719.75,10.42,34.72,34764.89,Upstox,NSE,INR
TXN00298,31-08-2023,TATAMOTORS,Auto,BUY,26,871.41,22656.66,6.8,22.66,22686.12,Angel One,NSE,INR
TXN00299,23-04-2024,RELIANCE,Energy,SELL,74,2683.15,198553.1,59.57,198.55,198294.98,HDFC Sec,NSE,INR
TXN00300,13-11-2023,INFY,IT,BUY,12,1808.77,21705.24,6.51,21.71,21733.46,Angel One,NSE,INR
TXN00301,17-03-2023,SBIN,Banking,SELL,99,816.24,80807.76,24.24,80.81,80702.71,Groww,NSE,INR
TXN00302,13-06-2024,ICICIBANK,Banking,SELL,58,1282.52,74386.16,22.32,74.39,74289.45,Upstox,NSE,INR
TXN00303,13-05-2023,INFY,IT,BUY,100,1948.43,194843,58.45,194.84,195096.29,Angel One,NSE,INR
TXN00304,14-06-2024,TATAMOTORS,Auto,BUY,8,1067.05,8536.4,2.56,8.54,8547.5,Groww,NSE,INR
TXN00305,21-12-2023,WIPRO,IT,BUY,42,458.69,19264.98,5.78,19.26,19290.02,HDFC Sec,NSE,INR
TXN00306,09-10-2023,WIPRO,IT,BUY,33,562.93,18576.69,5.57,18.58,18600.84,Groww,NSE,INR
TXN00307,07-06-2023,WIPRO,IT,BUY,12,527.51,6330.12,1.9,6.33,6338.35,Groww,NSE,INR
TXN00308,12-02-2023,MARUTI,Auto,SELL,78,13327.37,1039534.86,311.86,1039.53,1038183.47,Zerodha,NSE,INR
TXN00309,04-08-2023,TCS,IT,SELL,83,3368.19,279559.77,83.87,279.56,279196.34,HDFC Sec,NSE,INR
TXN00310,24-10-2023,BAJFINANCE,Finance,SELL,4,7351.57,29406.28,8.82,29.41,29368.05,Upstox,NSE,INR
TXN00311,01-11-2023,SBIN,Banking,SELL,88,748.01,65824.88,19.75,65.82,65739.31,Angel One,NSE,INR
TXN00312,01-03-2024,TCS,IT,SELL,21,4120.68,86534.28,25.96,86.53,86421.79,Angel One,NSE,INR
TXN00313,17-11-2023,SBIN,Banking,BUY,78,738.08,57570.24,17.27,57.57,57645.08,Upstox,NSE,INR
TXN00314,11-06-2024,ICICIBANK,Banking,SELL,17,1405.41,23891.97,7.17,23.89,23860.91,HDFC Sec,NSE,INR
TXN00315,01-10-2023,TCS,IT,BUY,60,3688.37,221302.2,66.39,221.3,221589.89,Angel One,NSE,INR
TXN00316,29-01-2024,HDFCBANK,Banking,SELL,7,1445.47,10118.29,3.04,10.12,10105.13,HDFC Sec,NSE,INR
TXN00317,17-11-2023,BAJFINANCE,Finance,SELL,21,6563.82,137840.22,41.35,137.84,137661.03,Groww,NSE,INR
TXN00318,25-05-2024,INFY,IT,SELL,66,1749.09,115439.94,34.63,115.44,115289.87,Upstox,NSE,INR
TXN00319,04-09-2023,SBIN,Banking,SELL,51,694.13,35400.63,10.62,35.4,35354.61,,NSE,INR
TXN00320,21-05-2024,MARUTI,Auto,SELL,7,11948.36,83638.52,25.09,83.64,83529.79,HDFC Sec,NSE,INR
TXN00321,17-03-2024,SBIN,Banking,BUY,2,757.94,1515.88,0.45,1.52,1517.85,Groww,NSE,INR
TXN00322,10-01-2024,WIPRO,IT,SELL,98,544.81,53391.38,16.02,53.39,53321.97,Zerodha,NSE,INR
TXN00323,07-01-2024,BAJFINANCE,Finance,BUY,72,6143.97,442365.84,132.71,442.37,442940.92,HDFC Sec,NSE,INR
TXN00324,14-10-2023,WIPRO,IT,SELL,65,444.75,28908.75,8.67,28.91,28871.17,HDFC Sec,NSE,INR
TXN00325,18-01-2024,MARUTI,Auto,SELL,13,11070.54,143917.02,43.18,143.92,143729.92,Upstox,NSE,INR
TXN00326,23-07-2023,TATAMOTORS,Auto,BUY,97,1075.1,104284.7,31.29,104.28,104420.27,HDFC Sec,NSE,INR
TXN00327,09-02-2023,TATAMOTORS,Auto,BUY,6,921.9,5531.4,1.66,5.53,5538.59,Groww,NSE,INR
TXN00328,02-06-2023,ICICIBANK,Banking,SELL,67,1342.16,89924.72,26.98,89.92,89807.82,HDFC Sec,NSE,INR
TXN00329,16-06-2023,TATAMOTORS,Auto,SELL,79,847.34,66939.86,20.08,66.94,66852.84,Angel One,NSE,INR
TXN00330,03-06-2024,MARUTI,Auto,SELL,39,13397.45,522500.55,156.75,522.5,521821.3,HDFC Sec,NSE,INR
TXN00331,01-05-2024,TATAMOTORS,Auto,SELL,73,947.11,69139.03,20.74,69.14,69049.15,Zerodha,NSE,INR
TXN00332,12-11-2023,ICICIBANK,Banking,SELL,15,1167.73,17515.95,5.25,17.52,17493.18,Zerodha,NSE,INR
TXN00333,22-02-2023,MARUTI,Auto,BUY,84,12404.71,1041995.64,312.6,1042,1043350.24,HDFC Sec,NSE,INR
TXN00334,01-06-2023,SBIN,Banking,SELL,81,,59124.33,17.74,59.12,59047.47,Groww,NSE,INR
TXN00335,15-07-2023,RELIANCE,Energy,BUY,90,2860.96,257486.4,77.25,257.49,257821.14,Zerodha,NSE,INR
TXN00336,28-07-2023,SBIN,Banking,SELL,20,764.73,15294.6,4.59,15.29,15274.72,Angel One,NSE,INR
TXN00337,22-05-2023,TATAMOTORS,Auto,BUY,61,1028.37,62730.57,18.82,62.73,62812.12,HDFC Sec,NSE,INR
TXN00338,22-06-2024,HDFCBANK,Banking,SELL,85,1649.59,140215.15,42.06,140.22,140032.87,Angel One,NSE,INR
TXN00339,29-12-2023,ICICIBANK,Banking,SELL,59,1398.52,82512.68,24.75,82.51,82405.42,Upstox,NSE,INR
TXN00340,02-11-2023,MARUTI,Auto,SELL,32,12440.68,398101.76,119.43,398.1,397584.23,Groww,NSE,INR
TXN00341,15-05-2024,WIPRO,IT,BUY,91,551.49,50185.59,15.06,50.19,50250.84,Upstox,NSE,INR
TXN00342,22-10-2023,SBIN,Banking,SELL,93,773.26,71913.18,21.57,71.91,71819.7,,NSE,INR
TXN00343,20-12-2023,MARUTI,Auto,SELL,49,13162.33,644954.17,193.49,644.95,644115.73,Groww,NSE,INR
TXN00344,21-12-2023,WIPRO,IT,BUY,92,439.94,40474.48,12.14,40.47,40527.09,Angel One,NSE,INR
TXN00345,05-10-2023,WIPRO,IT,BUY,28,547.84,15339.52,4.6,15.34,15359.46,HDFC Sec,NSE,INR
TXN00346,06-09-2023,WIPRO,IT,BUY,79,454.5,35905.5,10.77,35.91,35952.18,Zerodha,NSE,INR
TXN00347,13-04-2023,TATAMOTORS,Auto,BUY,30,871.82,26154.6,7.85,26.15,26188.6,Angel One,NSE,INR
TXN00348,06-01-2023,ICICIBANK,Banking,BUY,13,1310.21,17032.73,5.11,17.03,17054.87,HDFC Sec,NSE,INR
TXN00349,24-07-2023,INFY,IT,SELL,61,1701.13,103768.93,31.13,103.77,103634.03,Upstox,NSE,INR
TXN00350,26-08-2023,ICICIBANK,Banking,BUY,8,1150.82,9206.56,2.76,9.21,9218.53,HDFC Sec,NSE,INR
TXN00351,30-06-2023,RELIANCE,Energy,SELL,23,3147.11,72383.53,21.72,72.38,72289.43,Zerodha,NSE,INR
TXN00352,08-02-2023,BAJFINANCE,Finance,SELL,24,7713.36,185120.64,55.54,185.12,184879.98,Zerodha,NSE,INR
TXN00353,19-10-2023,WIPRO,IT,SELL,14,520.4,7285.6,2.19,7.29,7276.12,Angel One,NSE,INR
TXN00354,07-10-2023,TATAMOTORS,Auto,SELL,18,956.93,17224.74,5.17,17.22,17202.35,Groww,NSE,INR
TXN00355,21-09-2023,TCS,IT,SELL,94,3701.9,347978.6,104.39,347.98,347526.23,Groww,NSE,INR
TXN00356,29-06-2023,RELIANCE,Energy,BUY,38,2998.76,113952.88,34.19,113.95,114101.02,HDFC Sec,NSE,INR
TXN00357,30-03-2023,BAJFINANCE,Finance,SELL,66,7796.49,514568.34,154.37,514.57,513899.4,Angel One,NSE,INR
TXN00358,28-11-2023,TCS,IT,SELL,18,3531.19,63561.42,19.07,63.56,63478.79,Groww,NSE,INR
TXN00359,01-10-2023,RELIANCE,Energy,SELL,31,2599.06,80570.86,24.17,80.57,80466.12,Upstox,NSE,INR
TXN00360,25-09-2023,WIPRO,IT,BUY,74,522.62,38673.88,11.6,38.67,38724.15,Upstox,NSE,INR
TXN00361,11-11-2023,HDFCBANK,Banking,SELL,16,1407.19,22515.04,6.75,22.52,22485.77,Groww,NSE,INR
TXN00362,01-05-2023,BAJFINANCE,Finance,SELL,91,7496.34,682166.94,204.65,682.17,681280.12,Upstox,NSE,INR
TXN00363,04-05-2024,ICICIBANK,Banking,BUY,29,1272.3,36896.7,11.07,36.9,36944.67,Groww,NSE,INR
TXN00364,01-03-2024,SBIN,Banking,SELL,78,870.2,67875.6,20.36,67.88,67787.36,HDFC Sec,NSE,INR
TXN00365,11-09-2023,SBIN,Banking,BUY,86,872.54,75038.44,22.51,75.04,75135.99,HDFC Sec,NSE,INR
TXN00366,21-03-2023,TCS,IT,SELL,68,3929.84,267229.12,80.17,267.23,266881.72,HDFC Sec,NSE,INR
TXN00367,03-06-2023,TCS,IT,BUY,71,3387.26,240495.46,72.15,240.5,240808.11,Groww,NSE,INR
TXN00368,30-07-2023,ICICIBANK,Banking,BUY,57,1360.81,77566.17,23.27,77.57,77667.01,HDFC Sec,NSE,INR
TXN00369,26-02-2023,SBIN,Banking,SELL,66,710.6,46899.6,14.07,46.9,46838.63,Angel One,NSE,INR
TXN00370,18-04-2024,INFY,IT,BUY,59,1756.96,103660.64,31.1,103.66,103795.4,Upstox,NSE,INR
TXN00371,16-03-2023,RELIANCE,Energy,BUY,1,2712.6,2712.6,0.81,2.71,2716.12,Zerodha,NSE,INR
TXN00372,12-03-2023,BAJFINANCE,Finance,BUY,9,6768.85,60919.65,18.28,60.92,60998.85,Angel One,NSE,INR
TXN00373,06-03-2024,RELIANCE,Energy,BUY,24,2621.16,62907.84,18.87,62.91,62989.62,Upstox,NSE,INR
TXN00374,24-03-2023,BAJFINANCE,Finance,SELL,49,,342528.62,102.76,342.53,342083.33,HDFC Sec,NSE,INR
TXN00375,02-07-2023,INFY,IT,BUY,45,1830.61,82377.45,24.71,82.38,82484.54,HDFC Sec,NSE,INR
TXN00376,04-01-2023,BAJFINANCE,Finance,BUY,94,7161.43,673174.42,201.95,673.17,674049.54,Zerodha,NSE,INR
TXN00377,28-06-2024,WIPRO,IT,SELL,93,504.34,46903.62,14.07,46.9,46842.65,Angel One,NSE,INR
TXN00378,10-10-2023,HDFCBANK,Banking,BUY,45,1497.29,67378.05,20.21,67.38,67465.64,Groww,NSE,INR
TXN00379,17-01-2023,TCS,IT,SELL,85,3352.69,284978.65,85.49,284.98,284608.18,Groww,NSE,INR
TXN00380,02-04-2024,HDFCBANK,Banking,BUY,77,1409.7,108546.9,32.56,108.55,108688.01,HDFC Sec,NSE,INR
TXN00381,25-03-2024,RELIANCE,Energy,SELL,6,2585.58,15513.48,4.65,15.51,15493.32,Groww,NSE,INR
TXN00382,24-05-2023,TATAMOTORS,Auto,BUY,100,869.42,86942,26.08,86.94,87055.02,HDFC Sec,NSE,INR
TXN00383,25-11-2023,WIPRO,IT,SELL,94,469.33,44117.02,13.24,44.12,44059.66,Groww,NSE,INR
TXN00384,28-02-2024,WIPRO,IT,BUY,85,567.57,48243.45,14.47,48.24,48306.16,Upstox,NSE,INR
TXN00385,13-03-2024,WIPRO,IT,BUY,76,442.83,33655.08,10.1,33.66,33698.84,HDFC Sec,NSE,INR
TXN00386,21-06-2024,SBIN,Banking,SELL,45,699.89,31495.05,9.45,31.5,31454.1,Upstox,NSE,INR
TXN00387,08-07-2023,BAJFINANCE,Finance,SELL,39,6904.59,269279.01,80.78,269.28,268928.95,HDFC Sec,NSE,INR
TXN00388,28-05-2023,SBIN,Banking,SELL,29,747.06,21664.74,6.5,21.66,21636.58,Angel One,NSE,INR
TXN00389,02-02-2024,RELIANCE,Energy,BUY,54,2852.4,154029.6,46.21,154.03,154229.84,Groww,NSE,INR
TXN00390,05-04-2024,WIPRO,IT,BUY,83,464.61,38562.63,11.57,38.56,38612.76,Upstox,NSE,INR
TXN00391,02-10-2023,TCS,IT,BUY,25,3941.69,98542.25,29.56,98.54,98670.35,Angel One,NSE,INR
TXN00392,11-08-2023,MARUTI,Auto,BUY,10,12885.96,128859.6,38.66,128.86,129027.12,Angel One,NSE,INR
TXN00393,16-01-2023,HDFCBANK,Banking,SELL,43,1799.56,77381.08,23.21,77.38,77280.49,Groww,NSE,INR
TXN00394,06-09-2023,HDFCBANK,Banking,SELL,16,,29513.12,8.85,29.51,29474.76,HDFC Sec,NSE,INR
TXN00395,17-10-2023,HDFCBANK,Banking,SELL,31,1569.76,48662.56,14.6,48.66,48599.3,Angel One,NSE,INR
TXN00396,25-09-2023,SBIN,Banking,SELL,46,818.18,37636.28,11.29,37.64,37587.35,Upstox,NSE,INR
TXN00397,25-04-2024,TATAMOTORS,Auto,BUY,60,1059.1,63546,19.06,63.55,63628.61,Upstox,NSE,INR
TXN00398,15-08-2023,HDFCBANK,Banking,BUY,53,1557.16,82529.48,24.76,82.53,82636.77,Groww,NSE,INR
TXN00399,30-10-2023,RELIANCE,Energy,SELL,75,2599.05,194928.75,58.48,194.93,194675.34,Groww,NSE,INR
TXN00400,26-05-2024,HDFCBANK,Banking,BUY,49,1537.31,75328.19,22.6,75.33,75426.12,HDFC Sec,NSE,INR
TXN00401,16-04-2024,ICICIBANK,Banking,SELL,63,1140.45,71848.35,21.55,71.85,71754.95,Groww,NSE,INR
TXN00402,08-07-2023,ICICIBANK,Banking,SELL,93,1107.96,103040.28,30.91,103.04,102906.33,HDFC Sec,NSE,INR
TXN00403,07-01-2023,RELIANCE,Energy,BUY,10,2820.11,28201.1,8.46,28.2,28237.76,Angel One,NSE,INR
TXN00404,04-06-2023,INFY,IT,BUY,30,1929.84,57895.2,17.37,57.9,57970.47,Zerodha,NSE,INR
TXN00405,09-05-2024,HDFCBANK,Banking,BUY,48,1622.79,77893.92,23.37,77.89,77995.18,Angel One,NSE,INR
TXN00406,13-01-2023,RELIANCE,Energy,SELL,71,2385.55,169374.05,50.81,169.37,169153.87,Zerodha,NSE,INR
TXN00407,18-01-2023,TATAMOTORS,Auto,SELL,69,1013.32,69919.08,20.98,69.92,69828.18,HDFC Sec,NSE,INR
TXN00408,09-04-2023,BAJFINANCE,Finance,BUY,23,7752.14,178299.22,53.49,178.3,178531.01,HDFC Sec,NSE,INR
TXN00409,29-12-2023,INFY,IT,SELL,80,1614.01,129120.8,38.74,129.12,128952.94,Upstox,NSE,INR
TXN00410,07-09-2023,BAJFINANCE,Finance,SELL,52,6203.31,322572.12,96.77,322.57,322152.78,Groww,NSE,INR
TXN00411,06-04-2023,WIPRO,IT,BUY,11,538.16,5919.76,1.78,5.92,5927.46,Angel One,NSE,INR
TXN00412,10-01-2023,BAJFINANCE,Finance,BUY,61,6838.37,417140.57,125.14,417.14,417682.85,Groww,NSE,INR
TXN00413,08-04-2023,TCS,IT,SELL,56,3899.83,218390.48,65.52,218.39,218106.57,HDFC Sec,NSE,INR
TXN00414,05-10-2023,RELIANCE,Energy,SELL,89,2573,228997,68.7,229,228699.3,Zerodha,NSE,INR
TXN00415,03-07-2023,TCS,IT,BUY,36,4115.78,148168.08,44.45,148.17,148360.7,Upstox,NSE,INR
TXN00416,12-02-2024,RELIANCE,Energy,BUY,76,3187.63,242259.88,72.68,242.26,242574.82,Zerodha,NSE,INR
TXN00417,06-12-2023,WIPRO,IT,SELL,31,458.35,14208.85,4.26,14.21,14190.38,Angel One,NSE,INR
TXN00418,27-05-2024,INFY,IT,BUY,89,1902.51,169323.39,50.8,169.32,169543.51,Upstox,NSE,INR
TXN00419,15-12-2023,RELIANCE,Energy,BUY,30,2462.06,73861.8,22.16,73.86,73957.82,HDFC Sec,NSE,INR
TXN00420,31-01-2023,MARUTI,Auto,SELL,51,14205.72,724491.72,217.35,724.49,723549.88,Upstox,NSE,INR
TXN00421,18-03-2024,SBIN,Banking,SELL,46,807.72,37155.12,11.15,37.16,37106.81,Groww,NSE,INR
TXN00422,10-09-2023,MARUTI,Auto,SELL,11,13102.52,144127.72,43.24,144.13,143940.35,Zerodha,NSE,INR
TXN00423,03-02-2024,TCS,IT,BUY,49,3628.53,177797.97,53.34,177.8,178029.11,Upstox,NSE,INR
TXN00424,31-03-2024,ICICIBANK,Banking,SELL,1,1084.82,1084.82,0.33,1.08,1083.41,Upstox,NSE,INR
TXN00425,17-03-2024,WIPRO,IT,BUY,12,449.14,5389.68,1.62,5.39,5396.69,Angel One,NSE,INR
TXN00426,27-01-2023,TATAMOTORS,Auto,BUY,53,965.6,51176.8,15.35,51.18,51243.33,Zerodha,NSE,INR
TXN00427,30-01-2024,ICICIBANK,Banking,SELL,77,1250.01,96250.77,28.88,96.25,96125.64,Zerodha,NSE,INR
TXN00428,06-09-2023,WIPRO,IT,BUY,100,496.81,49681,14.9,49.68,49745.58,HDFC Sec,NSE,INR
TXN00429,23-05-2023,TATAMOTORS,Auto,BUY,49,855.83,41935.67,12.58,41.94,41990.19,Upstox,NSE,INR
TXN00430,21-06-2023,WIPRO,IT,BUY,19,474.57,9016.83,2.71,9.02,9028.56,Angel One,NSE,INR
